department,salary,avg_month_hours,experience,projects,promotion,work_accident,satisfaction,evaluation,left
sales,low,141,3,2,0,0,0.37,0.5,1
sales,low,270,5,4,0,0,0.85,0.82,1
sales,low,138,3,2,0,0,0.41,0.47,1
sales,low,298,4,6,0,0,0.11,0.96,1
sales,low,254,5,5,0,0,0.75,0.99,1
sales,low,248,5,5,0,0,0.82,0.85,1
sales,low,257,6,5,0,0,0.79,1.0,1
sales,low,150,3,2,0,0,0.43,0.53,1
sales,low,281,4,7,0,0,0.1,0.9,1
sales,low,141,3,2,0,1,0.46,0.48,1
sales,low,157,3,2,0,0,0.43,0.57,1
sales,low,136,3,2,0,0,0.43,0.55,1
sales,low,296,4,7,0,0,0.11,0.8,1
sales,low,279,4,6,0,0,0.09,0.86,1
sales,low,131,3,2,0,0,0.37,0.53,1
accounting,low,160,3,2,0,0,0.4,0.57,1
accounting,low,291,4,7,0,0,0.1,0.77,1
accounting,low,157,3,2,0,0,0.41,0.53,1
hr,low,294,4,3,0,0,0.79,0.58,1
hr,low,310,4,7,0,0,0.11,0.79,1
hr,medium,282,4,6,0,0,0.1,0.97,1
hr,medium,134,3,2,0,0,0.44,0.51,1
technical,medium,214,4,4,0,0,0.25,0.46,1
technical,medium,137,3,2,0,0,0.44,0.52,1
technical,medium,252,5,4,0,0,0.73,1.0,1
technical,medium,243,6,5,0,0,0.75,0.97,1
technical,medium,148,3,2,0,0,0.36,0.47,1
technical,medium,151,3,2,0,0,0.37,0.49,1
technical,medium,129,3,2,0,0,0.39,0.49,1
technical,medium,198,2,2,0,0,0.48,0.78,1
technical,medium,275,6,4,0,0,0.57,0.72,1
technical,medium,243,5,5,0,0,0.9,0.96,1
technical,high,159,3,2,0,0,0.39,0.55,1
support,low,145,3,2,0,0,0.44,0.51,1
support,medium,242,5,5,0,0,0.81,0.88,1
support,medium,242,5,5,0,0,0.74,0.87,1
support,medium,145,3,2,0,0,0.44,0.56,1
support,medium,154,3,2,1,0,0.41,0.56,1
support,low,139,3,2,0,0,0.4,0.51,1
support,low,152,3,2,0,0,0.46,0.57,1
support,low,211,3,2,0,0,0.8,0.83,1
support,low,258,5,5,0,0,0.87,0.9,1
support,low,155,3,2,0,0,0.39,0.54,1
support,low,148,3,2,0,0,0.38,0.55,1
technical,low,255,3,2,0,0,0.66,0.67,1
technical,low,264,4,6,0,0,0.1,0.8,1
technical,low,132,3,2,0,0,0.37,0.54,1
management,low,255,4,6,0,0,0.1,0.77,1
IT,low,263,4,5,0,0,0.09,0.87,1
IT,low,222,5,5,0,0,0.86,0.84,1
IT,low,263,4,6,0,0,0.11,0.9,1
IT,low,157,3,2,0,0,0.37,0.46,1
IT,low,307,4,7,0,0,0.11,0.92,1
product_mng,low,259,6,5,0,0,0.77,0.98,1
product_mng,low,222,6,5,0,0,0.84,0.94,1
product_mng,low,250,4,7,0,0,0.1,0.84,1
product_mng,low,245,5,5,0,0,0.83,0.9,1
IT,low,292,4,6,0,0,0.11,0.79,1
RandD,low,252,5,5,0,0,0.86,0.92,1
RandD,medium,161,3,2,0,0,0.38,0.56,1
RandD,medium,250,4,5,0,0,0.11,0.88,1
RandD,medium,134,3,2,0,0,0.45,0.49,1
RandD,medium,279,4,7,0,0,0.1,0.85,1
marketing,medium,256,4,7,0,0,0.09,0.95,1
sales,medium,127,3,2,0,0,0.39,0.53,1
accounting,medium,138,3,2,0,1,0.37,0.47,1
support,medium,243,5,5,0,0,0.81,0.97,1
technical,medium,296,4,7,0,0,0.09,0.9,1
management,medium,267,4,7,0,0,0.1,0.88,1
marketing,medium,144,3,2,0,0,0.39,0.49,1
marketing,medium,251,5,4,0,0,0.83,0.95,1
marketing,high,148,3,2,0,0,0.45,0.57,1
sales,low,141,3,2,0,0,0.43,0.51,1
sales,medium,268,2,3,0,0,0.8,0.75,1
sales,medium,247,4,6,0,0,0.1,0.86,1
sales,medium,247,4,2,0,0,0.1,0.55,1
sales,medium,146,3,2,0,0,0.36,0.52,1
sales,low,140,3,2,0,0,0.38,0.5,1
sales,low,263,6,5,0,0,0.78,0.98,1
sales,low,145,3,2,0,0,0.44,0.49,1
sales,low,156,3,2,0,1,0.41,0.46,1
sales,low,244,6,5,0,0,0.72,0.85,1
sales,low,144,3,2,0,0,0.46,0.54,1
sales,low,286,4,7,0,0,0.1,0.9,1
sales,low,141,2,4,0,0,0.34,0.67,1
sales,low,260,5,6,0,0,0.11,0.89,1
sales,low,154,3,2,0,0,0.38,0.56,1
sales,low,225,5,5,0,0,0.82,0.92,1
sales,low,127,3,2,0,0,0.39,0.57,1
sales,low,140,3,2,0,0,0.44,0.53,1
sales,low,147,3,2,0,0,0.43,0.52,1
accounting,low,227,5,4,0,0,0.84,0.83,1
accounting,low,153,3,2,0,0,0.43,0.48,1
accounting,low,128,3,2,0,0,0.37,0.52,1
hr,low,228,5,4,0,0,0.74,0.97,1
hr,low,235,5,5,0,0,0.73,0.97,1
hr,low,148,3,2,0,0,0.37,0.47,1
hr,low,238,3,4,0,0,0.58,0.62,1
technical,medium,141,3,2,0,0,0.4,0.54,1
technical,medium,249,4,5,0,0,0.51,0.83,1
technical,medium,151,3,2,0,0,0.46,0.5,1
technical,medium,129,3,2,0,0,0.45,0.54,1
technical,medium,156,3,2,0,0,0.46,0.5,1
technical,medium,134,3,2,0,0,0.39,0.45,1
technical,medium,269,4,6,0,0,0.09,0.88,1
technical,medium,290,4,6,0,0,0.09,0.77,1
technical,medium,132,3,2,0,0,0.37,0.51,1
technical,medium,308,4,7,0,0,0.1,0.89,1
technical,medium,232,5,4,0,0,0.77,1.0,1
support,medium,235,5,5,0,0,0.79,0.86,1
support,high,130,3,2,0,0,0.43,0.55,1
support,low,146,3,2,0,0,0.38,0.53,1
support,medium,221,6,5,0,0,0.77,0.91,1
support,medium,130,3,2,0,0,0.44,0.5,1
support,medium,136,3,2,0,0,0.39,0.46,1
support,medium,274,6,5,0,0,0.78,0.89,1
support,low,256,5,6,0,0,0.1,0.79,1
support,low,276,4,5,0,0,0.1,0.77,1
support,low,267,5,5,0,0,0.75,0.85,1
support,low,213,3,6,0,0,0.46,0.62,1
technical,low,274,6,4,0,0,0.91,0.97,1
technical,low,258,4,6,0,0,0.1,0.92,1
technical,low,153,5,3,0,0,0.72,0.6,1
management,low,245,4,6,0,0,0.11,0.95,1
IT,low,264,4,6,0,0,0.11,0.94,1
IT,low,154,3,2,0,0,0.46,0.57,1
IT,low,149,3,2,0,0,0.37,0.46,1
IT,low,157,3,2,0,0,0.46,0.5,1
IT,low,127,3,2,0,0,0.43,0.57,1
product_mng,low,270,4,6,0,0,0.11,0.82,1
product_mng,low,236,6,5,0,0,0.73,0.89,1
product_mng,low,158,3,2,0,0,0.43,0.47,1
product_mng,low,229,5,5,0,0,0.86,1.0,1
IT,low,269,4,6,0,0,0.1,0.83,1
sales,low,128,3,2,0,0,0.4,0.49,1
sales,low,278,4,7,0,0,0.11,0.87,1
sales,low,158,5,3,0,0,0.86,0.98,1
sales,medium,202,3,3,0,0,0.42,1.0,1
sales,medium,240,5,4,0,0,0.79,0.84,1
marketing,medium,255,4,7,0,0,0.1,0.96,1
sales,medium,254,4,7,0,0,0.09,0.92,1
accounting,medium,257,4,6,0,0,0.09,0.82,1
support,medium,228,5,4,0,0,0.87,1.0,1
technical,medium,145,3,2,0,0,0.36,0.49,1
management,medium,218,4,3,0,0,0.42,0.75,1
marketing,medium,268,5,5,0,0,0.84,0.86,1
marketing,medium,278,4,6,0,0,0.1,0.83,1
marketing,medium,249,5,3,0,0,0.78,0.71,1
sales,medium,236,4,3,0,0,0.35,0.99,1
sales,high,291,4,7,0,0,0.1,0.81,1
sales,low,306,4,6,0,0,0.11,0.8,1
sales,medium,135,3,2,0,0,0.43,0.48,1
sales,medium,156,3,2,0,0,0.38,0.45,1
sales,medium,143,3,2,0,0,0.46,0.54,1
sales,medium,243,5,4,0,0,0.89,0.82,1
sales,low,147,3,2,0,0,0.45,0.5,1
sales,low,159,3,2,0,0,0.44,0.53,1
sales,low,216,3,5,0,0,0.74,0.54,1
sales,low,152,3,2,0,0,0.45,0.54,1
sales,low,226,5,4,0,0,0.79,0.93,1
sales,low,271,5,5,0,0,0.79,0.91,1
sales,low,255,4,6,0,0,0.11,0.87,1
sales,low,140,3,2,0,0,0.42,0.48,1
sales,low,252,2,6,0,0,0.64,0.9,1
sales,low,159,3,2,0,0,0.4,0.55,1
sales,low,270,5,5,0,0,0.84,0.98,1
sales,low,232,5,5,0,0,0.73,0.92,1
accounting,low,144,3,2,0,0,0.4,0.51,1
accounting,low,127,3,2,0,0,0.36,0.45,1
accounting,low,131,3,2,0,0,0.43,0.47,1
hr,low,243,4,6,0,0,0.11,0.78,1
hr,low,244,6,5,0,0,0.91,1.0,1
hr,low,260,5,5,0,0,0.8,1.0,1
hr,low,139,3,2,0,0,0.42,0.49,1
technical,low,184,3,4,0,0,0.31,0.87,1
technical,low,130,3,2,0,0,0.44,0.47,1
technical,medium,135,3,2,0,0,0.38,0.54,1
technical,medium,146,3,2,0,0,0.45,0.56,1
technical,medium,149,3,2,0,0,0.43,0.46,1
technical,medium,153,3,2,0,1,0.45,0.46,1
technical,medium,160,3,2,0,0,0.43,0.57,1
technical,medium,160,3,2,0,0,0.43,0.49,1
technical,medium,282,4,6,0,0,0.09,0.83,1
technical,medium,128,3,2,0,0,0.43,0.47,1
technical,medium,232,5,4,0,0,0.79,0.94,1
support,medium,226,2,3,0,0,0.85,0.58,1
support,medium,129,3,2,0,0,0.38,0.45,1
support,medium,255,4,7,0,0,0.11,0.92,1
support,high,258,5,5,0,0,0.83,0.99,1
support,low,229,5,4,0,0,0.81,0.91,1
support,medium,143,3,2,0,0,0.42,0.56,1
support,medium,257,4,6,0,0,0.11,0.87,1
support,medium,275,4,7,0,0,0.11,0.85,1
support,medium,291,4,7,0,0,0.1,0.89,1
support,low,153,4,5,0,0,0.5,0.54,1
support,low,154,3,2,0,0,0.44,0.49,1
technical,low,301,4,6,0,0,0.11,0.9,1
technical,low,134,3,2,0,0,0.39,0.52,1
technical,low,245,4,6,0,0,0.11,0.78,1
management,low,132,3,2,0,0,0.36,0.5,1
IT,low,130,3,2,0,0,0.43,0.51,1
IT,low,127,3,2,0,0,0.4,0.5,1
IT,low,246,6,4,0,0,0.86,0.84,1
IT,low,145,3,2,0,0,0.38,0.49,1
IT,low,138,3,2,1,0,0.46,0.45,1
product_mng,low,129,3,2,0,0,0.37,0.57,1
product_mng,low,150,3,2,0,0,0.43,0.52,1
product_mng,low,253,5,5,0,0,0.66,0.93,1
product_mng,low,160,3,2,0,0,0.37,0.48,1
IT,low,235,5,5,0,0,0.77,0.92,1
sales,low,151,3,2,0,0,0.38,0.55,1
sales,low,127,3,2,0,0,0.39,0.54,1
sales,low,151,3,2,0,0,0.41,0.55,1
sales,low,290,4,7,0,0,0.1,0.9,1
sales,low,249,4,6,0,0,0.09,0.93,1
marketing,medium,131,3,2,0,0,0.41,0.47,1
sales,medium,159,3,2,0,0,0.39,0.46,1
accounting,medium,223,5,4,0,0,0.83,0.99,1
support,medium,214,2,3,0,0,0.09,0.87,1
technical,medium,227,5,5,0,0,0.75,0.81,1
management,medium,127,3,2,0,0,0.44,0.54,1
marketing,medium,293,5,6,0,0,0.1,0.84,1
marketing,medium,141,3,2,0,0,0.42,0.46,1
marketing,medium,300,4,6,0,0,0.1,0.83,1
sales,medium,309,4,6,0,0,0.1,0.86,1
sales,medium,149,3,4,0,0,0.31,0.77,1
sales,medium,159,3,2,0,0,0.42,0.54,1
sales,high,152,3,2,0,0,0.38,0.5,1
sales,low,158,3,2,0,0,0.39,0.57,1
sales,medium,254,5,6,0,0,0.1,0.97,1
sales,medium,294,4,6,0,0,0.11,0.93,1
sales,medium,269,4,7,0,0,0.1,0.92,1
sales,medium,247,4,7,0,0,0.11,0.9,1
sales,low,271,4,3,0,0,0.44,0.65,1
sales,low,232,5,4,0,0,0.91,0.96,1
sales,low,245,5,4,0,0,0.72,1.0,1
sales,low,132,3,2,0,0,0.36,0.46,1
sales,low,131,3,2,0,0,0.44,0.57,1
sales,low,248,5,5,0,0,0.85,0.99,1
sales,low,225,5,5,0,0,0.78,0.93,1
sales,low,156,3,2,0,0,0.39,0.46,1
sales,low,222,2,3,0,0,0.78,0.81,1
sales,low,243,4,6,0,1,0.1,0.92,1
accounting,low,204,4,4,0,1,0.23,0.99,1
accounting,low,301,4,6,0,0,0.11,0.87,1
accounting,low,259,5,5,0,0,0.9,0.83,1
hr,low,247,5,4,0,0,0.91,0.89,1
hr,low,295,4,7,0,0,0.11,0.79,1
hr,low,150,3,2,0,0,0.43,0.54,1
hr,low,151,3,2,0,0,0.45,0.49,1
technical,low,291,4,5,0,0,0.11,0.91,1
technical,low,253,4,6,0,1,0.11,0.93,1
technical,low,161,3,2,0,0,0.43,0.5,1
technical,low,251,6,4,0,0,0.91,0.97,1
technical,medium,153,3,2,0,0,0.43,0.55,1
technical,medium,264,6,5,0,0,0.85,0.82,1
technical,medium,310,4,6,0,0,0.1,0.77,1
technical,medium,266,5,5,0,0,0.81,0.95,1
technical,medium,237,2,4,0,0,0.36,0.62,1
technical,medium,138,3,2,0,0,0.45,0.54,1
technical,medium,227,5,5,0,0,0.86,1.0,1
support,medium,300,5,4,0,0,0.71,1.0,1
support,medium,310,4,7,0,0,0.11,0.97,1
support,medium,236,5,5,0,0,0.84,0.93,1
support,medium,288,4,7,0,0,0.09,0.97,1
support,medium,127,3,2,0,0,0.38,0.49,1
support,high,139,4,6,0,0,0.15,0.55,1
support,low,253,4,7,0,1,0.1,0.92,1
support,medium,218,5,4,0,1,0.8,0.97,1
support,medium,251,5,5,0,0,0.84,0.97,1
support,medium,264,4,6,0,0,0.11,0.87,1
support,medium,149,2,3,0,0,0.89,0.79,1
technical,low,138,3,2,0,0,0.45,0.51,1
technical,low,284,4,7,0,0,0.11,0.93,1
technical,low,244,5,5,0,0,0.74,0.93,1
management,low,128,3,2,0,0,0.41,0.5,1
IT,low,154,3,2,0,0,0.44,0.53,1
IT,low,138,3,2,0,0,0.37,0.56,1
IT,low,308,4,6,0,0,0.11,0.86,1
IT,low,269,4,6,0,0,0.1,0.93,1
IT,low,136,3,6,0,0,0.7,0.74,1
product_mng,low,160,5,2,0,0,0.59,1.0,1
product_mng,low,138,3,2,0,0,0.38,0.53,1
product_mng,low,220,5,4,0,0,0.72,0.95,1
product_mng,low,274,5,5,0,0,0.73,1.0,1
IT,low,161,3,2,0,0,0.39,0.48,1
RandD,low,224,6,5,0,0,0.89,0.82,1
RandD,low,260,5,4,0,0,0.89,1.0,1
RandD,low,300,4,6,0,1,0.11,0.78,1
RandD,low,133,3,2,0,0,0.43,0.56,1
RandD,low,308,4,6,0,0,0.09,0.93,1
marketing,low,238,6,5,0,0,0.81,0.9,1
sales,low,126,3,2,0,0,0.37,0.53,1
accounting,medium,138,3,2,0,0,0.36,0.56,1
support,medium,299,4,6,0,0,0.11,0.85,1
technical,medium,254,4,6,0,0,0.1,0.85,1
management,medium,156,2,7,0,0,0.66,0.47,1
marketing,medium,152,3,2,0,0,0.39,0.47,1
marketing,medium,146,3,2,0,0,0.44,0.51,1
marketing,medium,253,4,6,0,0,0.1,0.84,1
sales,medium,227,6,5,0,0,0.79,0.94,1
sales,medium,301,4,6,0,1,0.1,0.81,1
sales,medium,294,3,6,0,0,0.54,0.94,1
sales,medium,151,3,2,0,0,0.37,0.47,1
sales,medium,128,3,2,0,0,0.37,0.57,1
sales,high,217,5,5,0,0,0.82,0.89,1
sales,low,160,3,2,0,0,0.45,0.52,1
sales,medium,263,5,5,0,0,0.79,0.9,1
sales,medium,156,3,2,0,0,0.42,0.56,1
sales,medium,273,4,6,0,0,0.1,0.85,1
sales,medium,303,4,6,0,0,0.11,0.78,1
sales,low,253,5,4,0,0,0.74,1.0,1
sales,low,270,4,6,0,0,0.1,0.93,1
sales,low,218,5,4,0,0,0.79,1.0,1
sales,low,144,3,2,0,0,0.43,0.48,1
sales,low,154,3,2,0,0,0.41,0.47,1
sales,low,146,3,2,0,0,0.39,0.55,1
sales,low,260,4,6,0,0,0.1,0.94,1
sales,low,218,5,5,0,0,0.82,0.85,1
accounting,low,128,3,2,0,0,0.41,0.46,1
accounting,low,128,3,2,0,0,0.42,0.56,1
accounting,low,248,6,4,0,0,0.74,0.88,1
hr,low,152,3,2,0,1,0.38,0.57,1
hr,low,126,3,2,0,0,0.39,0.56,1
hr,low,260,5,4,0,0,0.87,0.94,1
hr,low,263,4,5,0,0,0.1,0.9,1
technical,low,220,5,5,0,0,0.78,1.0,1
technical,low,282,5,7,0,0,0.14,0.73,1
technical,low,277,5,6,0,0,0.11,0.94,1
technical,low,257,5,5,0,0,0.91,0.94,1
technical,low,265,3,6,0,0,0.49,0.63,1
technical,low,143,3,2,0,0,0.38,0.47,1
technical,medium,263,5,5,0,0,0.82,0.97,1
technical,medium,154,4,3,0,0,0.38,0.88,1
technical,medium,253,5,5,0,0,0.89,1.0,1
technical,medium,294,4,6,0,0,0.11,0.79,1
technical,medium,128,3,2,0,0,0.37,0.51,1
support,medium,153,3,2,0,0,0.38,0.5,1
support,medium,256,5,5,0,0,0.78,0.87,1
support,medium,127,3,2,0,0,0.41,0.51,1
support,medium,137,3,2,0,0,0.41,0.51,1
support,medium,295,4,6,0,0,0.11,0.83,1
support,medium,281,4,6,0,0,0.11,0.79,1
support,medium,131,3,2,0,1,0.43,0.57,1
support,high,237,5,5,0,0,0.75,0.86,1
support,low,276,5,4,0,0,0.74,0.99,1
support,medium,267,5,5,0,0,0.85,0.85,1
support,medium,266,5,5,0,0,0.73,0.92,1
technical,medium,294,4,6,0,0,0.1,0.79,1
technical,medium,134,3,2,0,0,0.44,0.56,1
technical,low,309,4,3,0,1,0.3,0.56,1
management,low,273,4,7,0,0,0.11,0.77,1
IT,low,238,5,5,0,0,0.84,0.83,1
IT,low,271,6,5,0,0,0.78,0.94,1
IT,low,145,3,2,0,0,0.43,0.53,1
IT,low,152,3,2,0,0,0.36,0.55,1
IT,low,128,3,2,0,0,0.43,0.47,1
product_mng,low,142,3,2,0,0,0.45,0.46,1
product_mng,low,238,5,5,0,0,0.76,0.93,1
product_mng,low,286,4,7,0,0,0.1,0.78,1
product_mng,low,291,4,6,0,0,0.09,0.86,1
IT,low,259,5,5,0,0,0.92,1.0,1
sales,low,248,5,5,0,0,0.92,0.9,1
sales,low,271,5,4,0,0,0.79,0.98,1
sales,low,140,3,2,0,0,0.43,0.51,1
sales,low,274,5,4,0,0,0.8,0.95,1
sales,low,127,3,2,0,1,0.44,0.49,1
marketing,low,275,6,5,0,0,0.89,0.87,1
sales,low,239,3,3,0,0,0.48,0.88,1
accounting,low,304,4,6,0,1,0.11,0.82,1
support,low,145,3,2,0,0,0.38,0.55,1
technical,medium,259,4,6,0,0,0.11,0.85,1
management,medium,264,5,4,0,0,0.82,0.86,1
marketing,medium,160,3,2,0,0,0.37,0.45,1
marketing,medium,138,3,2,0,0,0.4,0.48,1
marketing,medium,137,3,2,0,0,0.43,0.47,1
sales,medium,156,3,2,0,0,0.44,0.5,1
sales,medium,147,3,2,0,0,0.42,0.56,1
sales,medium,243,4,7,0,0,0.11,0.8,1
sales,medium,236,5,4,0,0,0.78,0.87,1
sales,medium,212,4,2,0,0,0.46,0.86,1
sales,medium,261,6,5,0,0,0.77,0.91,1
sales,medium,243,5,4,0,0,0.83,0.82,1
sales,high,271,5,5,0,0,0.32,0.58,1
sales,low,154,4,5,0,0,0.9,0.92,1
sales,medium,151,3,2,0,0,0.42,0.52,1
sales,medium,254,4,6,0,1,0.1,0.96,1
sales,medium,285,4,6,0,0,0.1,0.91,1
sales,medium,130,3,2,0,0,0.44,0.49,1
sales,low,301,4,7,0,0,0.1,0.95,1
sales,low,286,4,6,0,0,0.11,0.8,1
sales,low,246,4,6,0,0,0.1,0.89,1
sales,low,135,3,2,0,0,0.39,0.47,1
sales,low,245,5,4,0,0,0.92,0.92,1
sales,low,136,3,2,0,0,0.43,0.56,1
accounting,low,301,4,6,0,0,0.11,0.89,1
accounting,low,235,5,5,0,0,0.81,1.0,1
accounting,low,272,4,7,0,0,0.11,0.85,1
hr,low,274,5,5,0,0,0.87,1.0,1
hr,low,131,3,2,0,0,0.37,0.46,1
hr,low,135,3,2,0,0,0.39,0.56,1
hr,low,196,4,4,0,0,0.61,0.86,1
technical,low,285,4,6,0,0,0.11,0.95,1
technical,low,289,5,7,0,0,0.09,0.9,1
technical,low,157,3,2,0,0,0.36,0.52,1
technical,low,308,4,6,0,0,0.09,0.94,1
technical,low,301,5,4,0,0,0.41,0.71,1
technical,low,131,3,2,0,0,0.4,0.46,1
technical,low,262,5,6,0,1,0.1,0.91,1
technical,low,143,3,2,0,1,0.46,0.53,1
technical,medium,133,3,2,0,0,0.39,0.57,1
technical,medium,153,3,2,0,0,0.41,0.5,1
technical,medium,281,4,7,0,0,0.1,0.94,1
support,medium,132,3,2,0,0,0.39,0.51,1
support,medium,270,5,5,0,1,0.73,0.83,1
support,medium,150,3,2,0,0,0.41,0.45,1
support,medium,140,3,2,0,0,0.37,0.51,1
support,medium,150,3,2,0,1,0.38,0.5,1
support,medium,180,5,5,0,0,0.8,0.63,1
support,medium,281,4,5,0,0,0.09,0.85,1
support,medium,275,5,4,0,0,0.85,0.92,1
support,medium,130,3,2,0,0,0.42,0.54,1
support,high,130,3,2,0,0,0.41,0.48,1
support,low,147,3,2,0,0,0.38,0.46,1
technical,medium,264,5,5,0,0,0.72,1.0,1
technical,medium,290,5,6,0,0,0.11,0.74,1
technical,medium,150,3,2,0,0,0.37,0.47,1
management,medium,304,4,6,0,0,0.1,0.81,1
IT,low,136,3,2,0,0,0.36,0.54,1
IT,low,307,5,5,0,0,0.92,0.94,1
IT,low,303,4,5,0,0,0.11,0.87,1
IT,low,156,3,2,0,0,0.39,0.56,1
IT,low,271,4,6,0,0,0.11,0.95,1
product_mng,low,140,3,2,0,0,0.45,0.45,1
product_mng,low,130,3,2,0,1,0.44,0.55,1
product_mng,low,266,6,4,0,0,0.85,0.97,1
product_mng,low,139,3,2,0,0,0.43,0.52,1
IT,low,260,5,5,0,0,0.75,0.86,1
RandD,low,137,3,2,0,1,0.11,0.55,1
RandD,low,158,3,2,0,0,0.36,0.5,1
RandD,low,249,4,6,0,0,0.1,0.79,1
RandD,low,259,5,5,0,0,0.74,0.89,1
RandD,low,144,3,2,0,0,0.4,0.46,1
marketing,low,244,4,6,0,0,0.09,0.77,1
sales,low,219,5,4,0,0,0.76,0.91,1
accounting,low,151,3,2,0,0,0.45,0.57,1
support,low,269,5,4,0,0,0.84,0.88,1
technical,low,127,3,2,0,0,0.38,0.45,1
management,low,144,3,2,0,0,0.38,0.46,1
marketing,medium,157,3,2,0,0,0.38,0.54,1
marketing,medium,224,5,5,0,0,0.86,0.94,1
marketing,medium,155,3,2,0,0,0.37,0.46,1
sales,medium,131,3,2,0,0,0.37,0.5,1
sales,medium,258,5,4,1,1,0.87,1.0,1
sales,medium,267,4,6,0,0,0.11,0.85,1
sales,medium,141,3,2,0,0,0.42,0.5,1
sales,medium,160,3,2,0,0,0.43,0.48,1
sales,medium,247,4,6,0,0,0.09,0.8,1
sales,medium,260,3,4,0,0,0.54,0.56,1
sales,medium,151,3,2,0,0,0.4,0.47,1
sales,medium,137,3,2,0,1,0.36,0.52,1
sales,high,256,5,4,0,0,0.87,0.9,1
sales,low,239,5,4,0,0,0.75,0.88,1
sales,medium,152,3,2,0,0,0.43,0.53,1
sales,medium,149,3,2,0,0,0.43,0.47,1
sales,medium,284,4,6,0,0,0.1,0.87,1
sales,medium,248,4,7,0,0,0.11,0.78,1
sales,low,156,3,2,0,0,0.44,0.53,1
sales,low,138,3,2,0,0,0.39,0.48,1
sales,low,155,3,2,0,0,0.4,0.55,1
sales,low,229,6,4,0,0,0.92,0.87,1
accounting,low,136,3,2,0,0,0.36,0.47,1
accounting,low,241,5,4,0,0,0.86,0.95,1
accounting,low,258,5,5,0,0,0.74,0.87,1
hr,low,146,5,3,0,0,0.8,0.95,1
hr,low,145,3,2,0,0,0.36,0.48,1
hr,low,159,3,2,0,0,0.42,0.57,1
hr,low,129,3,2,0,0,0.42,0.47,1
technical,low,142,3,2,0,0,0.4,0.45,1
technical,low,129,3,2,0,0,0.46,0.53,1
technical,low,287,4,6,0,0,0.09,0.9,1
technical,low,275,5,4,0,0,0.88,0.89,1
technical,low,272,4,6,0,0,0.1,0.82,1
technical,low,307,4,6,0,0,0.1,0.97,1
technical,low,295,3,4,0,0,0.11,0.93,1
technical,low,237,5,5,0,0,0.84,0.88,1
technical,low,158,3,2,0,0,0.42,0.56,1
technical,low,266,4,6,0,1,0.1,0.86,1
technical,medium,256,4,6,0,0,0.1,0.95,1
support,medium,158,3,2,0,0,0.46,0.54,1
support,medium,268,4,7,0,0,0.09,0.97,1
support,medium,237,5,4,0,0,0.89,1.0,1
support,medium,273,6,4,0,0,0.82,1.0,1
support,medium,309,4,6,0,0,0.11,0.89,1
support,medium,258,5,5,0,0,0.81,0.84,1
support,medium,233,6,5,0,0,0.81,0.94,1
support,medium,249,6,4,0,0,0.77,1.0,1
support,medium,179,2,3,0,0,0.63,0.94,1
support,medium,128,3,2,0,0,0.4,0.57,1
support,medium,250,6,4,0,0,0.86,1.0,1
technical,high,151,3,2,0,0,0.37,0.49,1
technical,low,132,3,2,0,0,0.44,0.5,1
technical,medium,232,6,5,0,0,0.74,0.89,1
management,medium,229,5,4,0,1,0.79,1.0,1
IT,medium,261,4,6,0,0,0.09,0.92,1
IT,medium,129,3,2,0,0,0.37,0.48,1
IT,low,244,4,6,0,0,0.09,0.78,1
IT,low,258,4,6,0,0,0.09,0.84,1
IT,low,292,5,7,0,0,0.1,0.8,1
product_mng,low,143,3,2,0,0,0.45,0.56,1
product_mng,low,136,3,2,0,0,0.4,0.51,1
product_mng,low,235,5,6,0,0,0.31,0.95,1
product_mng,low,310,3,2,0,0,0.7,0.93,1
IT,low,152,3,2,0,0,0.36,0.48,1
RandD,low,157,5,6,0,1,0.34,0.97,1
RandD,low,267,5,5,0,0,0.87,0.83,1
RandD,low,302,4,6,0,0,0.11,0.91,1
RandD,low,133,3,4,0,0,0.47,0.81,1
RandD,low,142,3,2,0,0,0.43,0.52,1
marketing,low,129,3,2,0,0,0.43,0.47,1
sales,low,136,3,2,0,0,0.45,0.57,1
accounting,low,223,5,5,0,0,0.74,1.0,1
support,low,244,4,6,0,1,0.1,0.89,1
technical,low,243,5,5,0,0,0.78,0.87,1
management,low,275,3,5,0,0,0.9,0.95,1
marketing,low,205,4,6,0,0,0.53,0.95,1
marketing,low,154,3,2,0,0,0.45,0.54,1
marketing,medium,270,5,4,0,0,0.86,0.83,1
sales,medium,267,5,4,0,0,0.74,0.89,1
sales,medium,276,4,6,0,0,0.09,0.79,1
sales,medium,244,5,5,0,0,0.8,0.95,1
sales,medium,128,3,2,0,0,0.46,0.53,1
sales,medium,269,6,5,0,0,0.86,0.95,1
sales,medium,238,5,4,0,0,0.86,0.95,1
sales,medium,269,5,4,0,0,0.9,0.91,1
sales,medium,231,6,5,0,0,0.87,0.88,1
sales,medium,267,5,4,0,0,0.83,0.94,1
sales,medium,245,5,4,0,0,0.77,0.83,1
sales,medium,272,5,4,0,0,0.77,1.0,1
sales,high,254,5,5,0,0,0.9,0.86,1
sales,low,273,5,4,0,0,0.73,0.92,1
sales,medium,250,5,4,0,0,0.91,0.9,1
sales,medium,133,3,2,0,0,0.36,0.53,1
sales,medium,150,3,2,0,0,0.38,0.54,1
sales,medium,157,3,2,0,0,0.44,0.46,1
sales,low,230,5,5,0,0,0.73,1.0,1
sales,low,260,5,5,0,0,0.89,0.91,1
accounting,low,275,4,6,0,0,0.11,0.77,1
